"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"61305026";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/77f/480_480_240cd750bba9870f18aada2478b24840a/77ffc745c7da455ba8adb849d3d89584.png"
"61310012";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/478/480_480_240cd750bba9870f18aada2478b24840a/478a21422064a193ecf16e43d8e8aeaf.png"
"6131-2";"Erismann";"Adele";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/47a/480_368_240cd750bba9870f18aada2478b24840a/47a09a2920b74465d8c6cbc1baddea21.png"
"613-04";"Dekens";"Main Wall";"Бельгия";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/98f/98f7be6d0104aca6f82a8b29daa25c59.jpg"
"6131-4";"Erismann";"Adele";"Россия";"Ванильные, Кремовые, Жемчужные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/52b/480_366_240cd750bba9870f18aada2478b24840a/52bbb4150e045fc081ecde3619a92e6e.png"
"6131-3";"Erismann";"Adele";"Россия";"Песочные, Ванильные, Кремовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/de6/480_365_240cd750bba9870f18aada2478b24840a/de64512adb8d2e76c15fe2f530cab3d6.png"
"613-06";"Dekens";"Main Wall";"Бельгия";"Серебристые, Серые, Белые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/810/810ac5f040403b53b3adaa2c43ef005a.png"
"613-05";"Dekens";"Main Wall";"Бельгия";"Лазурные, Синие, Васильковые";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Узор";"1550";"Рулон";"/upload/iblock/d1f/d1fe87f6fb0fbfafb45b370d977dc1c9.png"
"6131-8";"Erismann";"Adele";"Россия";"Малиновые, Бордовые, Вишнёвые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/899/480_363_240cd750bba9870f18aada2478b24840a/899a6675941c689716cb38f1320b298c.png"
"61322056";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/8e4/480_480_240cd750bba9870f18aada2478b24840a/8e48fce82426e85d4436e270f424f272.png"
"61330902";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/934/480_480_240cd750bba9870f18aada2478b24840a/934b47a328f11f3b837321eaaedd6afc.png"
"61341030";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/2c6/480_480_240cd750bba9870f18aada2478b24840a/2c6ef1fb473bfede4e692936efd0c80f.png"
"61350008";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/213/480_480_240cd750bba9870f18aada2478b24840a/213b309d2925a7cfaa1aba9828682428.png"
"6131-5";"Erismann";"Adele";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/d7b/480_369_240cd750bba9870f18aada2478b24840a/d7bd0780ecef89cf74301e2bb0cacf25.png"
"6131-6";"Erismann";"Adele";"Россия";"Сливовые, Фиалковые, Фиолетовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"1995";"Рулон";"/upload/resize_cache/iblock/717/480_364_240cd750bba9870f18aada2478b24840a/7174e04f374865ee6edb0181bed5625b.png"
"6131-7";"Erismann";"Adele";"Россия";"Лиловые, Розовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Цветы";"2116";"Рулон";"/upload/resize_cache/iblock/0ea/480_364_240cd750bba9870f18aada2478b24840a/0eabf71a4a8a285b879dfa95125041d7.png"
"6133";"Cristiana Masi (by Parato)";"Romana";"Италия";"Шоколадные, Коричневые, Бронзовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/362/480_480_240cd750bba9870f18aada2478b24840a/362fce3b6a9b18bbe18b35ca2ec85b1e.png"
"61366085";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/c92/480_480_240cd750bba9870f18aada2478b24840a/c92c341c9732c86270b0513544cb55a9.png"
"6136-2";"Erismann";"Olivia";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1794";"Рулон";"/upload/resize_cache/iblock/83d/480_480_240cd750bba9870f18aada2478b24840a/83dfa861555b42c91f62370d13449168.png"
"6136-3";"Erismann";"Olivia";"Россия";"Песочные, Ванильные, Бежевые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1794";"Рулон";"/upload/resize_cache/iblock/27a/480_361_240cd750bba9870f18aada2478b24840a/27a0223ced2d895fe0c94f31e792d4d4.png"
"6136-6";"Erismann";"Olivia";"Россия";"Коричневые, Бронзовые, Венге";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1794";"Рулон";"/upload/resize_cache/iblock/c5d/480_364_240cd750bba9870f18aada2478b24840a/c5d28cf0f70a48cc29a6e28893cfde7c.png"
"6136-4";"Erismann";"Olivia";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1794";"Рулон";"/upload/resize_cache/iblock/c65/480_363_240cd750bba9870f18aada2478b24840a/c650ba2c3419e855d59d663f04285546.png"
"6136-5";"Erismann";"Olivia";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1794";"Рулон";"/upload/resize_cache/iblock/15f/480_359_240cd750bba9870f18aada2478b24840a/15f43b2b3466fc27134b1045fed2d296.png"
"61375000";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/364/480_480_240cd750bba9870f18aada2478b24840a/364492301c81c44e61c508a49091ea7e.png"
"61387217";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/4d6/480_480_240cd750bba9870f18aada2478b24840a/4d66ffb45efcf33fa33b984f45a76a47.png"
"6136";"Cristiana Masi (by Parato)";"Romana";"Италия";"Бежевые, Песочные, Голубые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/927/480_480_240cd750bba9870f18aada2478b24840a/92726666d5fdd5150da464cefc82efee.png"
"61398043";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/e20/480_480_240cd750bba9870f18aada2478b24840a/e209abcedde05b61afe397a93eb46ba6.png"
"6140-2";"Erismann";"Emily 3";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1653";"Рулон";"/upload/resize_cache/iblock/75b/480_364_240cd750bba9870f18aada2478b24840a/75bc8e87357ef65a1945ed92310ee47b.png"
"61403077";"Caselio";"Trendy Panels";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/391/480_480_240cd750bba9870f18aada2478b24840a/3918cb855b3e1f90975e91cf642e9e4a.png"
"6137";"Cristiana Masi (by Parato)";"Romana";"Италия";"Бежевые, Лазурные, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/3d1/480_480_240cd750bba9870f18aada2478b24840a/3d1fb731f3c27b7c870b78bfe3de32d2.png"
"6139";"Cristiana Masi (by Parato)";"Romana";"Италия";"Ванильные, Жемчужные, Кремовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/18e/480_480_240cd750bba9870f18aada2478b24840a/18e87b51869d107735faf340a7df24aa.png"
"6138";"Cristiana Masi (by Parato)";"Romana";"Италия";"Жемчужные, Розовые, Ванильные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Вертикальная полоска, Полоска";"3950";"Рулон";"/upload/resize_cache/iblock/42c/480_480_240cd750bba9870f18aada2478b24840a/42c2a518e81f4b26c37dd649845c0c2f.png"
"6140-4";"Erismann";"Emily 3";"Россия";"Бежевые, Ванильные, Песочные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1653";"Рулон";"/upload/resize_cache/iblock/bf2/480_364_240cd750bba9870f18aada2478b24840a/bf2399d4ecb8e68e4f08508c8de0b629.png"
"6140-3";"Erismann";"Emily 3";"Россия";"Розовые, Лиловые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1653";"Рулон";"/upload/resize_cache/iblock/5aa/480_364_240cd750bba9870f18aada2478b24840a/5aa3c405e4dff7d5f4f8bfe8621a902a.png"
"6140-5";"Erismann";"Emily 3";"Россия";"Сиреневые, Фиолетовые, Сливовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1653";"Рулон";"/upload/resize_cache/iblock/784/480_364_240cd750bba9870f18aada2478b24840a/784865e061c4766a34b6fbb81519fe72.png"
"6140-6";"Erismann";"Emily 3";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Однотонные";"1653";"Рулон";"/upload/resize_cache/iblock/229/480_480_240cd750bba9870f18aada2478b24840a/2291a5f98d6785a3eff6215744398583.png"
"6140";"Cristiana Masi (by Parato)";"Romana";"Италия";"Песочные, Кремовые, Жемчужные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Под штукатурку, Текстуры";"3950";"Рулон";"/upload/resize_cache/iblock/7d1/480_480_240cd750bba9870f18aada2478b24840a/7d1e6dcb84a8e036786a0aa6cd2f085c.png"
"614202";"Quarta Parete";"Zanzara";"Италия";"Коричневые, Терракотовые, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Цветы";"3150";"Рулон";"/upload/resize_cache/iblock/995/480_480_240cd750bba9870f18aada2478b24840a/99563e37738cad4480574099cc923efe.png"
"614201";"Quarta Parete";"Zanzara";"Италия";"Венге, Терракотовые, Коричневые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Цветы";"3150";"Рулон";"/upload/resize_cache/iblock/805/480_480_240cd750bba9870f18aada2478b24840a/8050f0a010243e9b992b6bf8a3d9bac2.png"
"614302";"Quarta Parete";"Zanzara";"Италия";"Кофейные, Бронзовые, Шоколадные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вертикальная полоска, Мелкая полоска, Полоска";"3150";"Рулон";"/upload/resize_cache/iblock/b01/480_480_240cd750bba9870f18aada2478b24840a/b017033c2ce0e0c7678d7805740a2d56.png"
"614205";"Quarta Parete";"Zanzara";"Италия";"Шоколадные, Венге, Терракотовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Цветы";"3150";"Рулон";"/upload/resize_cache/iblock/bf7/480_480_240cd750bba9870f18aada2478b24840a/bf7d2c47e2875fa6f301c22bc4ada63f.png"
"614309";"Quarta Parete";"Zanzara";"Италия";"Шоколадные, Коричневые, Бронзовые";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вертикальная полоска, Мелкая полоска, Полоска";"3150";"Рулон";"/upload/resize_cache/iblock/fd3/480_480_240cd750bba9870f18aada2478b24840a/fd39a59ca3739607ec1a25fd71a90b1f.png"
"614304";"Quarta Parete";"Zanzara";"Италия";"Фисташковые, Оливковые, Болотные";"Виниловые";"Флизелин";"0,7, Узкие";"10,05";"Вертикальная полоска, Мелкая полоска, Полоска";"3150";"Рулон";"/upload/resize_cache/iblock/1b1/480_480_240cd750bba9870f18aada2478b24840a/1b17ef12cdf20dcea251e19f254c0483.png"
"6142";"Cristiana Masi (by Parato)";"Romana";"Италия";"Горчичные, Лимонные, Золотые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Под штукатурку, Текстуры";"3950";"Рулон";"/upload/resize_cache/iblock/5c8/480_480_240cd750bba9870f18aada2478b24840a/5c807516327e6d940b2753108743ceb0.png"
"6144-2";"Erismann";"Trend";"Россия";"Жемчужные, Песочные, Кремовые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/e91/480_362_240cd750bba9870f18aada2478b24840a/e9113a844f6e39c5e6eb7b5247b10bbd.png"
"6144-3";"Erismann";"Trend";"Россия";"Фиолетовые, Фиалковые, Сиреневые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/627/480_367_240cd750bba9870f18aada2478b24840a/6279e5af9065c6ae055034d8ef5b20b8.png"
"6144-5";"Erismann";"Trend";"Россия";"Серые, Серебристые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/1be/480_366_240cd750bba9870f18aada2478b24840a/1be31300635aac7efa69be1ecb0b8a16.png"
"6143";"Cristiana Masi (by Parato)";"Romana";"Италия";"Коричневые, Терракотовые, Кофейные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Под штукатурку, Текстуры";"3950";"Рулон";"/upload/resize_cache/iblock/7b1/480_480_240cd750bba9870f18aada2478b24840a/7b183ede80555620709a802c78d861a4.png"
"6144-4";"Erismann";"Trend";"Россия";"Салатовые, Фисташковые, Зелёные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/261/480_366_240cd750bba9870f18aada2478b24840a/26116f74294737e73b2e39098d1e09dc.png"
"6144-7";"Erismann";"Trend";"Россия";"Горчичные, Золотые, Лимонные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/c95/480_368_240cd750bba9870f18aada2478b24840a/c95dd220c1f0498f56394775468c0598.png"
"6144-6";"Erismann";"Trend";"Россия";"Розовые, Лиловые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/81c/480_362_240cd750bba9870f18aada2478b24840a/81c211754a4ebf3865341446046c196e.png"
"6144-9";"Erismann";"Trend";"Россия";"Бежевые, Жемчужные, Ванильные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Абстракция";"1762";"Рулон";"/upload/resize_cache/iblock/43e/480_360_240cd750bba9870f18aada2478b24840a/43e11d5b57cafff9ece9fe75b4b39b80.png"
"6145-3";"Erismann";"Trend";"Россия";"Белые";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10,05";"Природа";"1741";"Рулон";"/upload/resize_cache/iblock/580/480_366_240cd750bba9870f18aada2478b24840a/580e57cf08c6d1745f2c70087f5258de.png"
